Flight Number,Airline Name,Source City,Destination City,Source Airport Code,Destination Airport Code,Date,Departure Time,Arrival Time,Base Fare,Layover Type,Departure Date,Departure Full Time,Departure Hour,Arrival Date,Arrival Full Time,Arrival Hour,Tax,Total Fare,Time Block
AI-2422,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-09,2025-08-09T01:50:00,2025-08-09T04:10:00,5885.25,Non-stop,2025-08-09,01:50:00,1,2025-08-09,04:10:00,4,294.2625,6179.5125,Morning
AI-2954,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-09,2025-08-09T02:35:00,2025-08-09T05:00:00,5885.25,Non-stop,2025-08-09,02:35:00,2,2025-08-09,05:00:00,5,294.2625,6179.5125,Morning
AI-2930,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-09,2025-08-09T05:15:00,2025-08-09T07:35:00,5885.25,Non-stop,2025-08-09,05:15:00,5,2025-08-09,07:35:00,7,294.2625,6179.5125,Morning
AI-2419,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-09,2025-08-09T11:40:00,2025-08-09T14:00:00,5885.25,Non-stop,2025-08-09,11:40:00,11,2025-08-09,14:00:00,14,294.2625,6179.5125,Afternoon
AI-2986,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-09,2025-08-09T00:50:00,2025-08-09T03:00:00,6356.07,Non-stop,2025-08-09,00:50:00,0,2025-08-09,03:00:00,3,317.8035,6673.8735,Morning
AI-2424,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-09,2025-08-09T04:25:00,2025-08-09T06:35:00,6356.07,Non-stop,2025-08-09,04:25:00,4,2025-08-09,06:35:00,6,317.8035,6673.8735,Morning
AI-2970,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-09,2025-08-09T07:45:00,2025-08-09T09:55:00,6591.48,Non-stop,2025-08-09,07:45:00,7,2025-08-09,09:55:00,9,329.574,6921.053999999999,Morning
AI-2591,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-09,2025-08-09T07:25:00,2025-08-09T11:15:00,9887.22,Non-stop,2025-08-09,07:25:00,7,2025-08-09,11:15:00,11,494.361,10381.581,Morning
H1-910,China United Airlines,Mumbai,New Delhi,BOM,DEL,2025-08-09,2025-08-09T22:55:00,2025-08-10T00:55:00,10122.63,Non-stop,2025-08-09,22:55:00,22,2025-08-10,00:55:00,0,506.13149999999996,10628.761499999999,Evening
6E-2775,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T01:15:00,2025-08-10T03:15:00,5320.266000000001,Non-stop,2025-08-10,01:15:00,1,2025-08-10,03:15:00,3,266.0133000000001,5586.279300000002,Morning
6E-6045,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T03:00:00,2025-08-10T05:15:00,5320.266000000001,Non-stop,2025-08-10,03:00:00,3,2025-08-10,05:15:00,5,266.0133000000001,5586.279300000002,Morning
6E-656,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T05:00:00,2025-08-10T07:05:00,5320.266000000001,Non-stop,2025-08-10,05:00:00,5,2025-08-10,07:05:00,7,266.0133000000001,5586.279300000002,Morning
6E-762,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T06:00:00,2025-08-10T07:55:00,5320.266000000001,Non-stop,2025-08-10,06:00:00,6,2025-08-10,07:55:00,7,266.0133000000001,5586.279300000002,Morning
6E-301,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T07:00:00,2025-08-10T09:10:00,5320.266000000001,Non-stop,2025-08-10,07:00:00,7,2025-08-10,09:10:00,9,266.0133000000001,5586.279300000002,Morning
6E-333,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T08:05:00,2025-08-10T10:15:00,5767.545,Non-stop,2025-08-10,08:05:00,8,2025-08-10,10:15:00,10,288.37725,6055.92225,Morning
6E-6052,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T10:00:00,2025-08-10T12:20:00,6732.726,Non-stop,2025-08-10,10:00:00,10,2025-08-10,12:20:00,12,336.6363,7069.3623,Morning
6E-6827,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T11:15:00,2025-08-10T13:30:00,6732.726,Non-stop,2025-08-10,11:15:00,11,2025-08-10,13:30:00,13,336.6363,7069.3623,Afternoon
6E-6028,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T12:30:00,2025-08-10T14:40:00,6732.726,Non-stop,2025-08-10,12:30:00,12,2025-08-10,14:40:00,14,336.6363,7069.3623,Afternoon
6E-615,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T13:35:00,2025-08-10T15:45:00,6238.365,Non-stop,2025-08-10,13:35:00,13,2025-08-10,15:45:00,15,311.91825,6550.2832499999995,Afternoon
6E-6704,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T15:00:00,2025-08-10T17:15:00,6732.726,Non-stop,2025-08-10,15:00:00,15,2025-08-10,17:15:00,17,336.6363,7069.3623,Afternoon
6E-359,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T16:00:00,2025-08-10T18:15:00,6732.726,Non-stop,2025-08-10,16:00:00,16,2025-08-10,18:15:00,18,336.6363,7069.3623,Afternoon
6E-2162,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T17:00:00,2025-08-10T19:15:00,6238.365,Non-stop,2025-08-10,17:00:00,17,2025-08-10,19:15:00,19,311.91825,6550.2832499999995,Evening
6E-6082,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T18:00:00,2025-08-10T20:15:00,6732.726,Non-stop,2025-08-10,18:00:00,18,2025-08-10,20:15:00,20,336.6363,7069.3623,Evening
6E-6613,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T19:00:00,2025-08-10T21:15:00,6732.726,Non-stop,2025-08-10,19:00:00,19,2025-08-10,21:15:00,21,336.6363,7069.3623,Evening
6E-6049,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T20:00:00,2025-08-10T22:15:00,6238.365,Non-stop,2025-08-10,20:00:00,20,2025-08-10,22:15:00,22,311.91825,6550.2832499999995,Evening
6E-102,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T21:15:00,2025-08-10T23:30:00,6238.365,Non-stop,2025-08-10,21:15:00,21,2025-08-10,23:30:00,23,311.91825,6550.2832499999995,Evening
6E-651,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T22:30:00,2025-08-11T00:45:00,6732.726,Non-stop,2025-08-10,22:30:00,22,2025-08-11,00:45:00,0,336.6363,7069.3623,Evening
6E-2007,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T23:45:00,2025-08-11T02:00:00,6732.726,Non-stop,2025-08-10,23:45:00,23,2025-08-11,02:00:00,2,336.6363,7069.3623,Evening
IX-1124,Air India Express,Mumbai,New Delhi,BOM,DEL,2025-08-10,2025-08-10T00:35:00,2025-08-10T02:55:00,6089.585880000001,Non-stop,2025-08-10,00:35:00,0,2025-08-10,02:55:00,2,304.4792940000001,6394.065174000001,Morning
IX-1124,Air India Express,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T00:35:00,2025-08-11T02:55:00,5321.67846,Non-stop,2025-08-11,00:35:00,0,2025-08-11,02:55:00,2,266.083923,5587.762383,Morning
IX-1146,Air India Express,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T02:15:00,2025-08-11T04:40:00,5321.67846,Non-stop,2025-08-11,02:15:00,2,2025-08-11,04:40:00,4,266.083923,5587.762383,Morning
6E-2775,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T01:15:00,2025-08-11T03:15:00,5320.266000000001,Non-stop,2025-08-11,01:15:00,1,2025-08-11,03:15:00,3,266.0133000000001,5586.279300000002,Morning
6E-6045,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T03:00:00,2025-08-11T05:15:00,5320.266000000001,Non-stop,2025-08-11,03:00:00,3,2025-08-11,05:15:00,5,266.0133000000001,5586.279300000002,Morning
6E-656,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T05:00:00,2025-08-11T07:05:00,5767.545,Non-stop,2025-08-11,05:00:00,5,2025-08-11,07:05:00,7,288.37725,6055.92225,Morning
6E-762,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T06:00:00,2025-08-11T07:55:00,6732.726,Non-stop,2025-08-11,06:00:00,6,2025-08-11,07:55:00,7,336.6363,7069.3623,Morning
6E-301,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T07:00:00,2025-08-11T09:10:00,6238.365,Non-stop,2025-08-11,07:00:00,7,2025-08-11,09:10:00,9,311.91825,6550.2832499999995,Morning
6E-333,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T08:05:00,2025-08-11T10:15:00,6732.726,Non-stop,2025-08-11,08:05:00,8,2025-08-11,10:15:00,10,336.6363,7069.3623,Morning
6E-6052,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T10:00:00,2025-08-11T12:20:00,6238.365,Non-stop,2025-08-11,10:00:00,10,2025-08-11,12:20:00,12,311.91825,6550.2832499999995,Morning
6E-6827,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T11:15:00,2025-08-11T13:30:00,6238.365,Non-stop,2025-08-11,11:15:00,11,2025-08-11,13:30:00,13,311.91825,6550.2832499999995,Afternoon
6E-6028,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T12:30:00,2025-08-11T14:40:00,6732.726,Non-stop,2025-08-11,12:30:00,12,2025-08-11,14:40:00,14,336.6363,7069.3623,Afternoon
6E-615,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T13:35:00,2025-08-11T15:45:00,6732.726,Non-stop,2025-08-11,13:35:00,13,2025-08-11,15:45:00,15,336.6363,7069.3623,Afternoon
6E-6704,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T15:00:00,2025-08-11T17:15:00,6732.726,Non-stop,2025-08-11,15:00:00,15,2025-08-11,17:15:00,17,336.6363,7069.3623,Afternoon
6E-359,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T16:00:00,2025-08-11T18:15:00,6732.726,Non-stop,2025-08-11,16:00:00,16,2025-08-11,18:15:00,18,336.6363,7069.3623,Afternoon
6E-2162,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T17:00:00,2025-08-11T19:15:00,6732.726,Non-stop,2025-08-11,17:00:00,17,2025-08-11,19:15:00,19,336.6363,7069.3623,Evening
6E-6082,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T18:00:00,2025-08-11T20:15:00,6732.726,Non-stop,2025-08-11,18:00:00,18,2025-08-11,20:15:00,20,336.6363,7069.3623,Evening
6E-6613,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T19:00:00,2025-08-11T21:15:00,6732.726,Non-stop,2025-08-11,19:00:00,19,2025-08-11,21:15:00,21,336.6363,7069.3623,Evening
6E-6049,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T20:00:00,2025-08-11T22:15:00,6732.726,Non-stop,2025-08-11,20:00:00,20,2025-08-11,22:15:00,22,336.6363,7069.3623,Evening
6E-102,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T21:15:00,2025-08-11T23:30:00,6732.726,Non-stop,2025-08-11,21:15:00,21,2025-08-11,23:30:00,23,336.6363,7069.3623,Evening
6E-651,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T22:30:00,2025-08-12T00:45:00,5320.266000000001,Non-stop,2025-08-11,22:30:00,22,2025-08-12,00:45:00,0,266.0133000000001,5586.279300000002,Evening
6E-2007,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T23:45:00,2025-08-12T02:00:00,5320.266000000001,Non-stop,2025-08-11,23:45:00,23,2025-08-12,02:00:00,2,266.0133000000001,5586.279300000002,Evening
AI-9485,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T00:35:00,2025-08-11T02:55:00,4472.79,Non-stop,2025-08-11,00:35:00,0,2025-08-11,02:55:00,2,223.6395,4696.4295,Morning
AI-9487,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T02:15:00,2025-08-11T04:40:00,4472.79,Non-stop,2025-08-11,02:15:00,2,2025-08-11,04:40:00,4,223.6395,4696.4295,Morning
AI-2988,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T22:55:00,2025-08-12T01:20:00,4943.61,Non-stop,2025-08-11,22:55:00,22,2025-08-12,01:20:00,1,247.1805,5190.7905,Evening
AI-2950,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T23:30:00,2025-08-12T02:00:00,4943.61,Non-stop,2025-08-11,23:30:00,23,2025-08-12,02:00:00,2,247.1805,5190.7905,Evening
AI-2426,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T19:00:00,2025-08-11T21:15:00,5414.43,Non-stop,2025-08-11,19:00:00,19,2025-08-11,21:15:00,21,270.72150000000005,5685.1515,Evening
AI-2940,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T20:50:00,2025-08-11T23:05:00,5414.43,Non-stop,2025-08-11,20:50:00,20,2025-08-11,23:05:00,23,270.72150000000005,5685.1515,Evening
AI-816,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T21:00:00,2025-08-11T23:15:00,5414.43,Non-stop,2025-08-11,21:00:00,21,2025-08-11,23:15:00,23,270.72150000000005,5685.1515,Evening
AI-2408,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T19:30:00,2025-08-11T22:00:00,5414.43,Non-stop,2025-08-11,19:30:00,19,2025-08-11,22:00:00,22,270.72150000000005,5685.1515,Evening
AI-2440,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T18:00:00,2025-08-11T20:25:00,5414.43,Non-stop,2025-08-11,18:00:00,18,2025-08-11,20:25:00,20,270.72150000000005,5685.1515,Evening
AI-2910,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T17:30:00,2025-08-11T20:00:00,5414.43,Non-stop,2025-08-11,17:30:00,17,2025-08-11,20:00:00,20,270.72150000000005,5685.1515,Evening
AI-2428,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T06:40:00,2025-08-11T08:45:00,5885.25,Non-stop,2025-08-11,06:40:00,6,2025-08-11,08:45:00,8,294.2625,6179.5125,Morning
AI-2432,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T08:45:00,2025-08-11T10:55:00,5885.25,Non-stop,2025-08-11,08:45:00,8,2025-08-11,10:55:00,10,294.2625,6179.5125,Morning
AI-2986,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T00:50:00,2025-08-11T03:00:00,5885.25,Non-stop,2025-08-11,00:50:00,0,2025-08-11,03:00:00,3,294.2625,6179.5125,Morning
AI-2424,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T04:25:00,2025-08-11T06:35:00,5885.25,Non-stop,2025-08-11,04:25:00,4,2025-08-11,06:35:00,6,294.2625,6179.5125,Morning
AI-2960,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T09:25:00,2025-08-11T11:40:00,5885.25,Non-stop,2025-08-11,09:25:00,9,2025-08-11,11:40:00,11,294.2625,6179.5125,Morning
AI-2430,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T10:00:00,2025-08-11T12:15:00,5885.25,Non-stop,2025-08-11,10:00:00,10,2025-08-11,12:15:00,12,294.2625,6179.5125,Morning
AI-2994,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T10:30:00,2025-08-11T12:45:00,5885.25,Non-stop,2025-08-11,10:30:00,10,2025-08-11,12:45:00,12,294.2625,6179.5125,Morning
AI-2944,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T14:40:00,2025-08-11T16:55:00,5885.25,Non-stop,2025-08-11,14:40:00,14,2025-08-11,16:55:00,16,294.2625,6179.5125,Afternoon
AI-2442,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T15:10:00,2025-08-11T17:25:00,5885.25,Non-stop,2025-08-11,15:10:00,15,2025-08-11,17:25:00,17,294.2625,6179.5125,Afternoon
AI-2422,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T01:50:00,2025-08-11T04:10:00,5885.25,Non-stop,2025-08-11,01:50:00,1,2025-08-11,04:10:00,4,294.2625,6179.5125,Morning
AI-2419,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T11:40:00,2025-08-11T14:00:00,5885.25,Non-stop,2025-08-11,11:40:00,11,2025-08-11,14:00:00,14,294.2625,6179.5125,Afternoon
AI-2954,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T02:35:00,2025-08-11T05:00:00,5885.25,Non-stop,2025-08-11,02:35:00,2,2025-08-11,05:00:00,5,294.2625,6179.5125,Morning
AI-2952,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T12:30:00,2025-08-11T14:55:00,5885.25,Non-stop,2025-08-11,12:30:00,12,2025-08-11,14:55:00,14,294.2625,6179.5125,Afternoon
AI-2687,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T16:00:00,2025-08-11T18:30:00,5885.25,Non-stop,2025-08-11,16:00:00,16,2025-08-11,18:30:00,18,294.2625,6179.5125,Afternoon
AI-2591,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T07:25:00,2025-08-11T11:15:00,5885.25,Non-stop,2025-08-11,07:25:00,7,2025-08-11,11:15:00,11,294.2625,6179.5125,Morning
AI-2930,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T05:15:00,2025-08-11T07:35:00,5885.25,Non-stop,2025-08-11,05:15:00,5,2025-08-11,07:35:00,7,294.2625,6179.5125,Morning
AI-2970,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T07:45:00,2025-08-11T09:55:00,6591.48,Non-stop,2025-08-11,07:45:00,7,2025-08-11,09:55:00,9,329.574,6921.053999999999,Morning
H1-910,China United Airlines,Mumbai,New Delhi,BOM,DEL,2025-08-11,2025-08-11T22:55:00,2025-08-12T00:55:00,10122.63,Non-stop,2025-08-11,22:55:00,22,2025-08-12,00:55:00,0,506.13149999999996,10628.761499999999,Evening
IX-1124,Air India Express,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T00:35:00,2025-08-12T02:55:00,6089.585880000001,Non-stop,2025-08-12,00:35:00,0,2025-08-12,02:55:00,2,304.4792940000001,6394.065174000001,Morning
IX-1146,Air India Express,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T02:15:00,2025-08-12T04:40:00,6089.585880000001,Non-stop,2025-08-12,02:15:00,2,2025-08-12,04:40:00,4,304.4792940000001,6394.065174000001,Morning
6E-2775,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T01:15:00,2025-08-12T03:15:00,5320.266000000001,Non-stop,2025-08-12,01:15:00,1,2025-08-12,03:15:00,3,266.0133000000001,5586.279300000002,Morning
6E-6045,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T03:00:00,2025-08-12T05:15:00,5320.266000000001,Non-stop,2025-08-12,03:00:00,3,2025-08-12,05:15:00,5,266.0133000000001,5586.279300000002,Morning
6E-656,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T05:00:00,2025-08-12T07:05:00,5320.266000000001,Non-stop,2025-08-12,05:00:00,5,2025-08-12,07:05:00,7,266.0133000000001,5586.279300000002,Morning
6E-762,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T06:00:00,2025-08-12T07:55:00,5320.266000000001,Non-stop,2025-08-12,06:00:00,6,2025-08-12,07:55:00,7,266.0133000000001,5586.279300000002,Morning
6E-301,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T07:00:00,2025-08-12T09:10:00,6732.726,Non-stop,2025-08-12,07:00:00,7,2025-08-12,09:10:00,9,336.6363,7069.3623,Morning
6E-333,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T08:05:00,2025-08-12T10:15:00,6732.726,Non-stop,2025-08-12,08:05:00,8,2025-08-12,10:15:00,10,336.6363,7069.3623,Morning
6E-6052,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T10:00:00,2025-08-12T12:20:00,6732.726,Non-stop,2025-08-12,10:00:00,10,2025-08-12,12:20:00,12,336.6363,7069.3623,Morning
6E-6827,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T11:15:00,2025-08-12T13:30:00,6732.726,Non-stop,2025-08-12,11:15:00,11,2025-08-12,13:30:00,13,336.6363,7069.3623,Afternoon
6E-6028,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T12:30:00,2025-08-12T14:40:00,6732.726,Non-stop,2025-08-12,12:30:00,12,2025-08-12,14:40:00,14,336.6363,7069.3623,Afternoon
6E-615,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T13:35:00,2025-08-12T15:45:00,5320.266000000001,Non-stop,2025-08-12,13:35:00,13,2025-08-12,15:45:00,15,266.0133000000001,5586.279300000002,Afternoon
6E-6704,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T15:00:00,2025-08-12T17:15:00,5320.266000000001,Non-stop,2025-08-12,15:00:00,15,2025-08-12,17:15:00,17,266.0133000000001,5586.279300000002,Afternoon
6E-359,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T16:00:00,2025-08-12T18:15:00,5320.266000000001,Non-stop,2025-08-12,16:00:00,16,2025-08-12,18:15:00,18,266.0133000000001,5586.279300000002,Afternoon
6E-2162,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T17:00:00,2025-08-12T19:15:00,5320.266000000001,Non-stop,2025-08-12,17:00:00,17,2025-08-12,19:15:00,19,266.0133000000001,5586.279300000002,Evening
6E-6082,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T18:00:00,2025-08-12T20:15:00,6732.726,Non-stop,2025-08-12,18:00:00,18,2025-08-12,20:15:00,20,336.6363,7069.3623,Evening
6E-6613,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T19:00:00,2025-08-12T21:15:00,6732.726,Non-stop,2025-08-12,19:00:00,19,2025-08-12,21:15:00,21,336.6363,7069.3623,Evening
6E-6049,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T20:00:00,2025-08-12T22:15:00,6732.726,Non-stop,2025-08-12,20:00:00,20,2025-08-12,22:15:00,22,336.6363,7069.3623,Evening
6E-102,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T21:15:00,2025-08-12T23:30:00,6732.726,Non-stop,2025-08-12,21:15:00,21,2025-08-12,23:30:00,23,336.6363,7069.3623,Evening
6E-651,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T22:30:00,2025-08-13T00:45:00,6732.726,Non-stop,2025-08-12,22:30:00,22,2025-08-13,00:45:00,0,336.6363,7069.3623,Evening
6E-2007,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T23:45:00,2025-08-13T02:00:00,5320.266000000001,Non-stop,2025-08-12,23:45:00,23,2025-08-13,02:00:00,2,266.0133000000001,5586.279300000002,Evening
AI-9485,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T00:35:00,2025-08-12T02:55:00,4472.79,Non-stop,2025-08-12,00:35:00,0,2025-08-12,02:55:00,2,223.6395,4696.4295,Morning
AI-9487,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T02:15:00,2025-08-12T04:40:00,4472.79,Non-stop,2025-08-12,02:15:00,2,2025-08-12,04:40:00,4,223.6395,4696.4295,Morning
AI-2428,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T06:40:00,2025-08-12T08:45:00,4943.61,Non-stop,2025-08-12,06:40:00,6,2025-08-12,08:45:00,8,247.1805,5190.7905,Morning
AI-2426,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T19:00:00,2025-08-12T21:15:00,4943.61,Non-stop,2025-08-12,19:00:00,19,2025-08-12,21:15:00,21,247.1805,5190.7905,Evening
AI-2986,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T00:50:00,2025-08-12T03:00:00,4943.61,Non-stop,2025-08-12,00:50:00,0,2025-08-12,03:00:00,3,247.1805,5190.7905,Morning
AI-2424,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T04:25:00,2025-08-12T06:35:00,4943.61,Non-stop,2025-08-12,04:25:00,4,2025-08-12,06:35:00,6,247.1805,5190.7905,Morning
AI-2960,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T09:25:00,2025-08-12T11:40:00,4943.61,Non-stop,2025-08-12,09:25:00,9,2025-08-12,11:40:00,11,247.1805,5190.7905,Morning
AI-2994,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T10:30:00,2025-08-12T12:45:00,4943.61,Non-stop,2025-08-12,10:30:00,10,2025-08-12,12:45:00,12,247.1805,5190.7905,Morning
AI-2944,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T14:40:00,2025-08-12T16:55:00,4943.61,Non-stop,2025-08-12,14:40:00,14,2025-08-12,16:55:00,16,247.1805,5190.7905,Afternoon
AI-2442,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T15:10:00,2025-08-12T17:25:00,4943.61,Non-stop,2025-08-12,15:10:00,15,2025-08-12,17:25:00,17,247.1805,5190.7905,Afternoon
AI-2422,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T01:50:00,2025-08-12T04:10:00,4943.61,Non-stop,2025-08-12,01:50:00,1,2025-08-12,04:10:00,4,247.1805,5190.7905,Morning
AI-2419,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T11:40:00,2025-08-12T14:00:00,4943.61,Non-stop,2025-08-12,11:40:00,11,2025-08-12,14:00:00,14,247.1805,5190.7905,Afternoon
AI-2954,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T02:35:00,2025-08-12T05:00:00,4943.61,Non-stop,2025-08-12,02:35:00,2,2025-08-12,05:00:00,5,247.1805,5190.7905,Morning
AI-2952,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-12,2025-08-12T12:30:00,2025-08-12T14:55:00,4943.61,Non-stop,2025-08-12,12:30:00,12,2025-08-12,14:55:00,14,247.1805,5190.7905,Afternoon
